  0%|                                                                                                 | 0/2195 [00:00<?, ?it/s]WARNING:transformers_modules.GPTNeoX-160m.modeling_custom:`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`...
                                                                                                                               
{'loss': 6.2324, 'grad_norm': 0.625, 'learning_rate': 0.00035999999999999997, 'epoch': 0.06}
{'loss': 6.3313, 'grad_norm': 0.55078125, 'learning_rate': 0.00036272727272727265, 'epoch': 0.06}
{'loss': 6.1564, 'grad_norm': 0.8203125, 'learning_rate': 0.00036545454545454544, 'epoch': 0.06}
{'loss': 6.31, 'grad_norm': 0.71484375, 'learning_rate': 0.00036818181818181817, 'epoch': 0.06}
{'loss': 6.3367, 'grad_norm': 0.63671875, 'learning_rate': 0.00037090909090909085, 'epoch': 0.06}
{'loss': 6.2202, 'grad_norm': 0.76953125, 'learning_rate': 0.0003736363636363636, 'epoch': 0.06}
{'loss': 6.1985, 'grad_norm': 0.7109375, 'learning_rate': 0.0003763636363636364, 'epoch': 0.06}
{'loss': 6.1797, 'grad_norm': 0.6796875, 'learning_rate': 0.00037909090909090906, 'epoch': 0.06}
{'loss': 6.1392, 'grad_norm': 0.70703125, 'learning_rate': 0.0003818181818181818, 'epoch': 0.06}
{'loss': 6.1322, 'grad_norm': 0.73828125, 'learning_rate': 0.00038454545454545447, 'epoch': 0.06}
{'loss': 6.1081, 'grad_norm': 0.64453125, 'learning_rate': 0.00038727272727272726, 'epoch': 0.06}
{'loss': 6.287, 'grad_norm': 0.6953125, 'learning_rate': 0.00039, 'epoch': 0.07}
{'loss': 6.2729, 'grad_norm': 0.734375, 'learning_rate': 0.0003927272727272727, 'epoch': 0.07}
{'loss': 6.0325, 'grad_norm': 0.7109375, 'learning_rate': 0.0003954545454545454, 'epoch': 0.07}
{'loss': 6.1452, 'grad_norm': 0.6328125, 'learning_rate': 0.0003981818181818182, 'epoch': 0.07}
{'loss': 6.1021, 'grad_norm': 0.78515625, 'learning_rate': 0.0004009090909090909, 'epoch': 0.07}
{'loss': 6.1326, 'grad_norm': 0.671875, 'learning_rate': 0.0004036363636363636, 'epoch': 0.07}
{'loss': 6.1745, 'grad_norm': 0.61328125, 'learning_rate': 0.0004063636363636363, 'epoch': 0.07}
{'loss': 6.2148, 'grad_norm': 0.52734375, 'learning_rate': 0.000409090909090909, 'epoch': 0.07}
{'loss': 5.976, 'grad_norm': 0.6015625, 'learning_rate': 0.0004118181818181818, 'epoch': 0.07}
{'loss': 6.0613, 'grad_norm': 0.53515625, 'learning_rate': 0.0004145454545454545, 'epoch': 0.07}
{'loss': 5.995, 'grad_norm': 0.5078125, 'learning_rate': 0.00041727272727272723, 'epoch': 0.07}
{'loss': 6.0592, 'grad_norm': 0.6171875, 'learning_rate': 0.00041999999999999996, 'epoch': 0.07}
{'loss': 6.0243, 'grad_norm': 0.578125, 'learning_rate': 0.0004227272727272727, 'epoch': 0.07}
{'loss': 6.1317, 'grad_norm': 0.58203125, 'learning_rate': 0.00042545454545454543, 'epoch': 0.07}
{'loss': 6.0573, 'grad_norm': 0.61328125, 'learning_rate': 0.0004281818181818181, 'epoch': 0.07}
{'loss': 6.1025, 'grad_norm': 0.6171875, 'learning_rate': 0.00043090909090909085, 'epoch': 0.07}
{'loss': 5.9965, 'grad_norm': 0.6640625, 'learning_rate': 0.00043363636363636364, 'epoch': 0.07}
{'loss': 6.0405, 'grad_norm': 0.625, 'learning_rate': 0.0004363636363636363, 'epoch': 0.07}
{'loss': 6.1342, 'grad_norm': 0.57421875, 'learning_rate': 0.00043909090909090905, 'epoch': 0.07}
{'loss': 6.0484, 'grad_norm': 0.58984375, 'learning_rate': 0.0004418181818181818, 'epoch': 0.07}
{'loss': 6.0632, 'grad_norm': 0.55078125, 'learning_rate': 0.0004445454545454545, 'epoch': 0.07}
{'loss': 6.182, 'grad_norm': 0.62109375, 'learning_rate': 0.00044727272727272725, 'epoch': 0.07}
{'loss': 6.1758, 'grad_norm': 0.52734375, 'learning_rate': 0.00045, 'epoch': 0.08}
{'loss': 5.9888, 'grad_norm': 0.546875, 'learning_rate': 0.00045272727272727267, 'epoch': 0.08}
{'loss': 6.1, 'grad_norm': 0.61328125, 'learning_rate': 0.0004554545454545454, 'epoch': 0.08}
{'loss': 5.9179, 'grad_norm': 0.62890625, 'learning_rate': 0.00045818181818181814, 'epoch': 0.08}
{'loss': 6.0591, 'grad_norm': 0.65625, 'learning_rate': 0.00046090909090909087, 'epoch': 0.08}
{'loss': 6.1298, 'grad_norm': 0.60546875, 'learning_rate': 0.0004636363636363636, 'epoch': 0.08}
{'loss': 5.9878, 'grad_norm': 0.66015625, 'learning_rate': 0.0004663636363636363, 'epoch': 0.08}
{'loss': 6.0007, 'grad_norm': 0.55078125, 'learning_rate': 0.0004690909090909091, 'epoch': 0.08}
{'loss': 5.97, 'grad_norm': 0.58203125, 'learning_rate': 0.0004718181818181818, 'epoch': 0.08}
{'loss': 5.9131, 'grad_norm': 0.51171875, 'learning_rate': 0.0004745454545454545, 'epoch': 0.08}
{'loss': 6.0912, 'grad_norm': 0.65234375, 'learning_rate': 0.0004772727272727272, 'epoch': 0.08}
{'loss': 6.0115, 'grad_norm': 0.640625, 'learning_rate': 0.00047999999999999996, 'epoch': 0.08}
{'loss': 6.0016, 'grad_norm': 0.62890625, 'learning_rate': 0.0004827272727272727, 'epoch': 0.08}
{'loss': 6.0669, 'grad_norm': 0.63671875, 'learning_rate': 0.0004854545454545454, 'epoch': 0.08}
{'loss': 6.0727, 'grad_norm': 0.58203125, 'learning_rate': 0.0004881818181818181, 'epoch': 0.08}
{'loss': 6.0762, 'grad_norm': 0.58203125, 'learning_rate': 0.0004909090909090909, 'epoch': 0.08}
{'loss': 5.9851, 'grad_norm': 0.6484375, 'learning_rate': 0.0004936363636363636, 'epoch': 0.08}
{'loss': 6.0282, 'grad_norm': 0.70703125, 'learning_rate': 0.0004963636363636364, 'epoch': 0.08}
{'loss': 6.0046, 'grad_norm': 0.6953125, 'learning_rate': 0.000499090909090909, 'epoch': 0.08}
{'loss': 5.9704, 'grad_norm': 0.609375, 'learning_rate': 0.0005018181818181817, 'epoch': 0.08}
{'loss': 5.8897, 'grad_norm': 0.65625, 'learning_rate': 0.0005045454545454546, 'epoch': 0.08}
{'loss': 5.935, 'grad_norm': 0.6875, 'learning_rate': 0.0005072727272727272, 'epoch': 0.08}
{'loss': 6.0024, 'grad_norm': 0.6796875, 'learning_rate': 0.0005099999999999999, 'epoch': 0.09}
{'loss': 5.9356, 'grad_norm': 0.546875, 'learning_rate': 0.0005127272727272727, 'epoch': 0.09}
{'loss': 5.8798, 'grad_norm': 0.78515625, 'learning_rate': 0.0005154545454545454, 'epoch': 0.09}
{'loss': 5.9255, 'grad_norm': 0.51171875, 'learning_rate': 0.0005181818181818181, 'epoch': 0.09}
{'loss': 5.9774, 'grad_norm': 0.62890625, 'learning_rate': 0.0005209090909090909, 'epoch': 0.09}
{'loss': 5.8605, 'grad_norm': 0.60546875, 'learning_rate': 0.0005236363636363636, 'epoch': 0.09}
{'loss': 5.902, 'grad_norm': 0.5859375, 'learning_rate': 0.0005263636363636363, 'epoch': 0.09}
{'loss': 5.8514, 'grad_norm': 0.5859375, 'learning_rate': 0.0005290909090909091, 'epoch': 0.09}
{'loss': 5.7393, 'grad_norm': 0.58203125, 'learning_rate': 0.0005318181818181818, 'epoch': 0.09}
{'loss': 5.8863, 'grad_norm': 0.58203125, 'learning_rate': 0.0005345454545454544, 'epoch': 0.09}
{'loss': 5.8892, 'grad_norm': 0.578125, 'learning_rate': 0.0005372727272727273, 'epoch': 0.09}
{'loss': 5.8791, 'grad_norm': 0.546875, 'learning_rate': 0.00054, 'epoch': 0.09}
{'loss': 5.9359, 'grad_norm': 0.64453125, 'learning_rate': 0.0005427272727272726, 'epoch': 0.09}
{'loss': 5.8035, 'grad_norm': 0.5234375, 'learning_rate': 0.0005454545454545454, 'epoch': 0.09}
{'loss': 6.0407, 'grad_norm': 0.578125, 'learning_rate': 0.0005481818181818182, 'epoch': 0.09}
{'loss': 5.8354, 'grad_norm': 0.515625, 'learning_rate': 0.0005509090909090908, 'epoch': 0.09}
{'loss': 5.7117, 'grad_norm': 0.52734375, 'learning_rate': 0.0005536363636363636, 'epoch': 0.09}
{'loss': 5.7864, 'grad_norm': 0.53125, 'learning_rate': 0.0005563636363636363, 'epoch': 0.09}
{'loss': 5.8495, 'grad_norm': 0.5078125, 'learning_rate': 0.000559090909090909, 'epoch': 0.09}
{'loss': 5.7449, 'grad_norm': 0.51953125, 'learning_rate': 0.0005618181818181818, 'epoch': 0.09}
{'loss': 5.8382, 'grad_norm': 0.5859375, 'learning_rate': 0.0005645454545454545, 'epoch': 0.09}
{'loss': 5.7411, 'grad_norm': 0.51953125, 'learning_rate': 0.0005672727272727272, 'epoch': 0.09}
{'loss': 5.735, 'grad_norm': 0.61328125, 'learning_rate': 0.00057, 'epoch': 0.1}
{'loss': 5.932, 'grad_norm': 0.609375, 'learning_rate': 0.0005727272727272727, 'epoch': 0.1}
{'loss': 5.8128, 'grad_norm': 0.7265625, 'learning_rate': 0.0005754545454545454, 'epoch': 0.1}
{'loss': 5.898, 'grad_norm': 0.95703125, 'learning_rate': 0.0005781818181818181, 'epoch': 0.1}
{'loss': 5.7619, 'grad_norm': 0.6953125, 'learning_rate': 0.0005809090909090908, 'epoch': 0.1}
{'loss': 5.8868, 'grad_norm': 0.66796875, 'learning_rate': 0.0005836363636363636, 'epoch': 0.1}
{'loss': 5.9485, 'grad_norm': 0.76171875, 'learning_rate': 0.0005863636363636363, 'epoch': 0.1}
{'loss': 5.8309, 'grad_norm': 0.60546875, 'learning_rate': 0.000589090909090909, 'epoch': 0.1}
{'loss': 5.8494, 'grad_norm': 0.6171875, 'learning_rate': 0.0005918181818181817, 'epoch': 0.1}
{'loss': 5.8908, 'grad_norm': 0.59765625, 'learning_rate': 0.0005945454545454545, 'epoch': 0.1}
{'loss': 5.7719, 'grad_norm': 0.54296875, 'learning_rate': 0.0005972727272727272, 'epoch': 0.1}
{'loss': 5.7082, 'grad_norm': 0.50390625, 'learning_rate': 0.0006, 'epoch': 0.1}
{'loss': 5.8907, 'grad_norm': 0.52734375, 'learning_rate': 0.0005999996204607344, 'epoch': 0.1}
{'loss': 5.7624, 'grad_norm': 0.5546875, 'learning_rate': 0.0005999984818438978, 'epoch': 0.1}
{'loss': 5.7554, 'grad_norm': 0.578125, 'learning_rate': 0.0005999965841523712, 'epoch': 0.1}
{'loss': 5.8929, 'grad_norm': 0.5859375, 'learning_rate': 0.0005999939273909565, 'epoch': 0.1}
{'loss': 5.719, 'grad_norm': 0.59765625, 'learning_rate': 0.0005999905115663757, 'epoch': 0.1}
{'loss': 5.6936, 'grad_norm': 0.68359375, 'learning_rate': 0.000599986336687272, 'epoch': 0.1}
{'loss': 5.5189, 'grad_norm': 0.66796875, 'learning_rate': 0.0005999814027642087, 'epoch': 0.1}
{'loss': 5.6349, 'grad_norm': 0.70703125, 'learning_rate': 0.00059997570980967, 'epoch': 0.1}
{'loss': 5.6907, 'grad_norm': 0.546875, 'learning_rate': 0.0005999692578380607, 'epoch': 0.1}
{'loss': 5.7481, 'grad_norm': 0.5625, 'learning_rate': 0.0005999620468657057, 'epoch': 0.1}
{'loss': 5.6931, 'grad_norm': 0.5078125, 'learning_rate': 0.0005999540769108508, 'epoch': 0.11}
{'loss': 5.765, 'grad_norm': 0.51171875, 'learning_rate': 0.0005999453479936622, 'epoch': 0.11}
{'loss': 5.5566, 'grad_norm': 0.498046875, 'learning_rate': 0.0005999358601362261, 'epoch': 0.11}
{'loss': 5.8454, 'grad_norm': 0.55078125, 'learning_rate': 0.0005999256133625494, 'epoch': 0.11}
{'loss': 5.8349, 'grad_norm': 0.58984375, 'learning_rate': 0.0005999146076985591, 'epoch': 0.11}
{'loss': 5.7836, 'grad_norm': 0.5234375, 'learning_rate': 0.0005999028431721025, 'epoch': 0.11}
{'loss': 5.613, 'grad_norm': 0.515625, 'learning_rate': 0.0005998903198129468, 'epoch': 0.11}
{'loss': 5.5961, 'grad_norm': 0.4453125, 'learning_rate': 0.0005998770376527794, 'epoch': 0.11}
